#1
double tab1(3081,2)   # comment line
155.00	24.52368
156.00	24.40874
157.00	24.31160
158.00	24.26921
159.00	24.08708
160.00	23.91739
161.00	23.79010
162.00	23.46963
163.00	23.00290
164.00	22.05726
165.00	21.63309
166.00	21.65064
167.00	21.50583
168.00	21.37858
169.00	20.40297
170.00	19.48853
171.00	19.46978
172.00	18.37905
173.00	17.99119
174.00	18.06999
175.00	18.06999
176.00	17.99126
177.00	18.07608
178.00	18.11852
179.00	18.23357
180.00	18.33051
181.00	18.48186
182.00	18.82752
183.00	19.33652
184.00	20.05747
185.00	20.64514
186.00	21.16022
187.00	21.83265
188.00	22.30553
189.00	22.61493
190.00	22.81461
191.00	22.78456
192.00	22.73595
193.00	22.69353
194.00	22.68738
195.00	22.54787
196.00	22.23303
197.00	20.88781
198.00	19.33631
199.00	18.07601
200.00	17.82748
201.00	18.06999
202.00	18.71895
203.00	19.52440
204.00	20.01522
205.00	20.02121
206.00	20.11198
207.00	20.10604
208.00	20.31224
209.00	20.39707
210.00	20.39706
211.00	20.36648
212.00	20.40297
213.00	19.32370
214.00	18.99135
215.00	19.19778
216.00	19.16701
217.00	19.13043
218.00	19.34252
219.00	19.30011
220.00	18.57771
221.00	18.14900
222.00	18.16058
223.00	18.15483
224.00	18.19724
225.00	18.11816
226.00	18.06999
227.00	18.07577
228.00	18.00831
229.00	17.78462
230.00	16.49241
231.00	15.37242
232.00	12.80751
233.00	9.34648
234.00	5.17287
235.00	2.44078
236.00	0.00000
237.00	0.00000
238.00	0.00000
239.00	0.00000
240.00	0.00000
241.00	0.00000
242.00	0.00000
243.00	0.00000
244.00	0.00000
245.00	0.00000
246.00	0.00000
247.00	0.00000
248.00	2.99756
249.00	6.49326
250.00	8.72129
251.00	10.03613
252.00	10.64124
253.00	11.19830
254.00	11.53203
255.00	11.74973
256.00	12.08342
257.00	12.05791
258.00	10.08121
259.00	7.54743
260.00	5.20286
261.00	3.54314
262.00	2.34974
263.00	1.86638
264.00	2.55410
265.00	4.90397
266.00	6.55289
267.00	7.91559
268.00	8.77496
269.00	9.50159
270.00	9.85198
271.00	9.80403
272.00	8.72310
273.00	6.57047
274.00	3.94036
275.00	0.00000
276.00	0.00000
277.00	0.00000
278.00	0.00000
279.00	0.00000
280.00	0.00000
281.00	0.00000
282.00	0.00000
283.00	0.00000
284.00	0.00000
285.00	0.00000
286.00	0.00000
287.00	0.00000
288.00	0.00000
289.00	0.00000
290.00	0.00000
291.00	0.00000
292.00	0.00000
293.00	0.00000
294.00	0.00000
295.00	0.00000
296.00	0.00000
297.00	0.00000
298.00	0.00000
299.00	0.00000
300.00	0.00000
301.00	0.00000
302.00	0.00000
303.00	0.00000
304.00	2.40854
305.00	5.60717
306.00	6.78114
307.00	6.93113
308.00	6.04593
309.00	4.68295
310.00	3.66475
311.00	2.26487
312.00	0.00000
313.00	0.00000
314.00	0.00000
315.00	0.00000
316.00	0.00000
317.00	0.00000
318.00	0.00000
319.00	0.00000
320.00	0.00000
321.00	0.00000
322.00	0.00000
323.00	2.30202
324.00	4.88967
325.00	6.85593
326.00	7.84212
327.00	8.35111
328.00	8.36152
329.00	8.35631
330.00	7.81535
331.00	6.57476
332.00	6.48481
333.00	6.94633
334.00	7.50279
335.00	8.04906
336.00	8.64809
337.00	9.23673
338.00	9.75099
339.00	9.92066
340.00	10.17018
341.00	10.18028
342.00	10.22269
343.00	9.90851
344.00	8.63191
345.00	6.22379
346.00	3.38683
347.00	0.00000
348.00	0.00000
349.00	1.72288
350.00	4.66855
351.00	7.06360
352.00	8.42607
353.00	9.44398
354.00	9.84093
355.00	9.84093
356.00	9.67620
357.00	9.63378
358.00	9.79852
359.00	10.38251
360.00	11.18833
361.00	11.74973
362.00	12.32873
363.00	12.67761
364.00	13.01157
365.00	13.52638
366.00	13.92299
367.00	14.29480
368.00	15.18059
369.00	15.73701
370.00	16.46343
371.00	17.25316
372.00	18.10154
373.00	18.32450
374.00	18.11825
375.00	17.23229
376.00	16.41569
377.00	15.60531
378.00	12.97167
379.00	9.26363
380.00	4.92723
381.00	1.89240
382.00	0.00000
383.00	0.00000
384.00	0.00000
385.00	0.00000
386.00	0.00000
387.00	2.77742
388.00	4.01868
389.00	4.95192
390.00	6.43118
391.00	7.75178
392.00	8.68502
393.00	9.69779
394.00	10.42953
395.00	10.98093
396.00	11.57486
397.00	12.62482
398.00	13.19715
399.00	13.69574
400.00	14.29480
401.00	14.30000
402.00	13.92851
403.00	12.10968
404.00	11.46844
405.00	11.66490
406.00	12.33332
407.00	12.68293
408.00	13.18172
409.00	13.73350
410.00	14.16755
411.00	14.59173
412.00	14.71898
413.00	15.01084
414.00	15.06348
415.00	15.30777
416.00	15.23301
417.00	15.14815
418.00	15.01591
419.00	15.04333
420.00	14.76140
421.00	15.01591
422.00	15.51517
423.00	16.32113
424.00	17.16955
425.00	17.97068
426.00	18.61182
427.00	19.29532
428.00	19.87962
429.00	20.36055
430.00	20.57264
431.00	20.57744
432.00	20.49259
433.00	20.28526
434.00	18.81478
435.00	17.53274
436.00	16.21303
437.00	14.90274
438.00	13.50321
439.00	12.18796
440.00	10.08080
441.00	6.46067
442.00	2.74244
443.00	0.00000
444.00	0.00000
445.00	0.00000
446.00	0.00000
447.00	0.00000
448.00	0.00000
449.00	0.00000
450.00	0.00000
451.00	0.00000
452.00	0.00000
453.00	0.00000
454.00	0.00000
455.00	0.00000
456.00	0.00000
457.00	0.00000
458.00	0.00000
459.00	0.00000
460.00	0.00000
461.00	0.00000
462.00	0.00000
463.00	0.00000
464.00	0.00000
465.00	0.00000
466.00	0.00000
467.00	0.00000
468.00	0.00000
469.00	0.00000
470.00	0.00000
471.00	0.00000
472.00	0.00000
473.00	0.00000
474.00	0.00000
475.00	0.00000
476.00	0.00000
477.00	0.00000
478.00	0.00000
479.00	0.00000
480.00	0.00000
481.00	0.00000
482.00	0.00000
483.00	0.00000
484.00	0.00000
485.00	0.00000
486.00	0.00000
487.00	0.00000
488.00	0.00000
489.00	0.00000
490.00	0.00000
491.00	0.00000
492.00	0.00000
493.00	0.00000
494.00	0.00000
495.00	0.00000
496.00	0.00000
497.00	0.00000
498.00	0.00000
499.00	0.00000
500.00	0.00000
501.00	0.00000
502.00	0.00000
503.00	0.00000
504.00	0.00000
505.00	0.00000
506.00	0.00000
507.00	0.00000
508.00	0.00000
509.00	0.00000
510.00	0.00000
511.00	0.00000
512.00	0.00000
513.00	0.00000
514.00	3.57890
515.00	4.99209
516.00	6.38749
517.00	8.25840
518.00	9.02633
519.00	9.62025
520.00	10.17169
521.00	10.68503
522.00	11.31712
523.00	11.94916
524.00	12.67457
525.00	13.31087
526.00	14.12101
527.00	14.96940
528.00	15.81778
529.00	16.53889
530.00	17.76087
531.00	18.91033
532.00	19.88602
533.00	20.72632
534.00	21.12407
535.00	21.38248
536.00	21.62910
537.00	21.67157
538.00	21.76425
539.00	21.80276
540.00	21.88759
541.00	22.09968
542.00	22.18452
543.00	22.38505
544.00	22.39272
545.00	22.43126
546.00	22.45062
547.00	22.72397
548.00	22.82473
549.00	22.82834
550.00	23.03287
551.00	23.07529
552.00	23.29125
553.00	23.45303
554.00	23.21456
555.00	23.36423
556.00	23.37624
557.00	23.49947
558.00	23.91973
559.00	24.21663
560.00	24.87973
561.00	25.27712
562.00	25.65891
563.00	26.03688
564.00	26.33377
565.00	26.75808
566.00	26.89665
567.00	27.14366
568.00	27.35577
569.00	27.43332
570.00	27.36696
571.00	26.83056
572.00	24.02334
573.00	20.36643
574.00	16.52961
575.00	14.13598
576.00	13.42205
577.00	14.78541
578.00	17.37674
579.00	19.02360
580.00	20.67750
581.00	22.08501
582.00	23.48849
583.00	24.42163
584.00	25.16728
585.00	25.64823
586.00	25.91729
587.00	26.08327
588.00	26.04454
589.00	25.83245
590.00	25.66278
591.00	25.40827
592.00	25.36226
593.00	25.57448
594.00	26.11891
595.00	26.17542
596.00	26.33444
597.00	26.76197
598.00	27.27115
599.00	27.52567
600.00	27.94645
601.00	28.08400
602.00	28.12301
603.00	28.20785
604.00	28.45542
605.00	28.75928
606.00	28.87954
607.00	28.92895
608.00	29.01379
609.00	29.14445
610.00	29.39555
611.00	29.73152
612.00	30.03181
613.00	30.04208
614.00	29.94357
615.00	28.80858
616.00	28.93228
617.00	29.39222
618.00	29.70579
619.00	30.32541
620.00	30.92259
621.00	31.39928
622.00	31.93726
623.00	32.10693
624.00	32.39714
625.00	32.66500
626.00	32.78570
627.00	32.82480
628.00	32.91950
629.00	32.90277
630.00	32.53778
631.00	32.39730
632.00	32.10693
633.00	31.99926
634.00	31.81336
635.00	31.64046
636.00	31.62754
637.00	31.55560
638.00	31.38578
639.00	31.38267
640.00	31.13792
641.00	31.01073
642.00	30.84093
643.00	30.80477
644.00	30.58993
645.00	30.54083
646.00	30.50176
647.00	30.54083
648.00	30.58324
649.00	30.44939
650.00	30.54083
651.00	30.58324
652.00	30.58001
653.00	30.28632
654.00	29.78757
655.00	27.54598
656.00	26.08696
657.00	24.90264
658.00	22.46530
659.00	19.44646
660.00	16.89865
661.00	16.03722
662.00	15.22800
663.00	15.77280
664.00	17.03213
665.00	18.95757
666.00	20.60193
667.00	21.92678
668.00	22.82078
669.00	23.62043
670.00	24.08707
671.00	24.55678
672.00	24.97799
673.00	25.44757
674.00	25.95348
675.00	26.08388
676.00	26.00520
677.00	25.75069
678.00	25.54476
679.00	25.45373
680.00	25.16297
681.00	25.24161
682.00	25.36278
683.00	25.70520
684.00	26.17479
685.00	26.63539
686.00	27.09292
687.00	27.35647
688.00	27.52305
689.00	27.74425
690.00	28.03220
691.00	28.08363
692.00	28.20785
693.00	28.25027
694.00	28.37154
695.00	28.54134
696.00	28.54719
697.00	28.62597
698.00	28.54719
699.00	28.29561
700.00	26.91577
701.00	23.72903
702.00	22.47865
703.00	22.68497
704.00	24.50299
705.00	26.62415
706.00	28.53001
707.00	29.69247
708.00	30.19572
709.00	30.28632
710.00	30.33442
711.00	30.32593
712.00	30.28352
713.00	30.41048
714.00	30.25009
715.00	30.03181
716.00	29.86522
717.00	29.77089
718.00	29.65005
719.00	29.23175
720.00	28.97446
721.00	28.71998
722.00	28.46548
723.00	28.13559
724.00	28.04137
725.00	27.74449
726.00	27.57783
727.00	27.90450
728.00	27.91092
729.00	28.11970
730.00	28.41994
731.00	28.80170
732.00	29.18346
733.00	29.64123
734.00	29.86214
735.00	29.95003
736.00	29.57130
737.00	29.35024
738.00	29.39265
739.00	29.81343
740.00	30.32284
741.00	30.53775
742.00	30.92259
743.00	31.71966
744.00	32.52852
745.00	33.38282
746.00	34.53385
747.00	35.00100
748.00	35.33072
749.00	36.04884
750.00	34.50841
751.00	33.06600
752.00	31.44251
753.00	31.21098
754.00	31.30167
755.00	30.92803
756.00	30.21435
757.00	28.26583
758.00	25.59321
759.00	22.87565
760.00	20.49285
761.00	18.42180
762.00	16.97460
763.00	15.49787
764.00	12.82791
765.00	9.22723
766.00	5.48945
767.00	3.27831
768.00	0.00000
769.00	0.00000
770.00	0.00000
771.00	0.00000
772.00	0.00000
773.00	2.39290
774.00	6.92084
775.00	11.30883
776.00	6.94850
777.00	2.78129
778.00	2.37274
779.00	2.00454
780.00	0.00000
781.00	0.00000
782.00	0.00000
783.00	0.00000
784.00	0.00000
785.00	5.18549
786.00	11.83205
787.00	17.66547
788.00	21.14217
789.00	23.57218
790.00	25.31215
791.00	26.79569
792.00	27.77590
793.00	28.50173
794.00	28.97137
795.00	29.05315
796.00	29.30561
797.00	29.31624
798.00	29.39555
799.00	29.13828
800.00	27.93036
801.00	26.39414
802.00	24.02410
803.00	21.01520
804.00	17.37499
805.00	13.59991
806.00	9.77823
807.00	6.59656
808.00	4.29498
809.00	2.80709
810.00	0.00000
811.00	0.00000
812.00	0.00000
813.00	1.79073
814.00	6.16394
815.00	10.62065
816.00	14.35784
817.00	16.87721
818.00	18.86097
819.00	20.47758
820.00	21.38112
821.00	22.38853
822.00	23.49440
823.00	24.80454
824.00	26.33412
825.00	27.98537
826.00	29.26590
827.00	30.48816
828.00	31.30010
829.00	31.93823
830.00	32.24002
831.00	32.44742
832.00	32.15512
833.00	32.25776
834.00	32.36000
835.00	32.36006
836.00	32.31541
837.00	32.23989
838.00	32.07253
839.00	31.78231
840.00	31.52330
841.00	30.50476
842.00	29.27293
843.00	29.10284
844.00	29.18346
845.00	29.30842
846.00	29.44245
847.00	29.56971
848.00	29.73713
849.00	29.77731
850.00	29.41387
851.00	29.02257
852.00	28.37970
853.00	28.12518
854.00	27.91307
855.00	27.70107
856.00	27.44657
857.00	27.06257
858.00	26.93313
859.00	26.93326
860.00	27.14365
861.00	27.56589
862.00	27.33384
863.00	21.07217
864.00	14.53607
865.00	10.11366
866.00	9.12181
867.00	8.72582
868.00	10.97217
869.00	14.69878
870.00	18.05589
871.00	20.56268
872.00	22.13395
873.00	23.28339
874.00	24.38432
875.00	25.44654
876.00	26.42039
877.00	27.31320
878.00	28.24661
879.00	29.13556
880.00	29.73310
881.00	30.02820
882.00	29.90266
883.00	29.90456
884.00	29.98751
885.00	29.86214
886.00	29.56522
887.00	29.52453
888.00	29.43625
889.00	29.14104
890.00	28.84060
891.00	28.71856
892.00	28.59130
893.00	28.45674
894.00	28.46235
895.00	28.46068
896.00	28.58785
897.00	28.54032
898.00	28.41823
899.00	28.37931
900.00	28.33171
901.00	28.29268
902.00	28.24857
903.00	28.29430
904.00	28.20785
905.00	28.12637
906.00	27.91588
907.00	27.82771
908.00	27.74464
909.00	27.57158
910.00	27.48519
911.00	27.10982
912.00	27.02171
913.00	26.93380
914.00	26.84875
915.00	26.85250
916.00	26.93366
917.00	26.43030
918.00	25.11925
919.00	24.01333
920.00	22.86946
921.00	21.72010
922.00	20.36688
923.00	19.26604
924.00	18.07393
925.00	17.64192
926.00	18.61382
927.00	19.34065
928.00	19.72613
929.00	19.72428
930.00	18.66923
931.00	17.43731
932.00	16.25119
933.00	15.10556
934.00	15.01075
935.00	15.18396
936.00	14.89190
937.00	13.74812
938.00	12.68293
939.00	13.10255
940.00	14.45554
941.00	15.51613
942.00	15.27261
943.00	14.09126
944.00	14.71471
945.00	15.56306
946.00	16.57922
947.00	18.02254
948.00	18.91632
949.00	19.46566
950.00	19.80706
951.00	20.39866
952.00	21.03323
953.00	21.75446
954.00	22.35032
955.00	23.24137
956.00	24.42729
957.00	25.61481
958.00	26.04454
959.00	26.13106
960.00	26.25330
961.00	25.79972
962.00	25.15697
963.00	23.54966
964.00	22.06347
965.00	20.31970
966.00	19.97879
967.00	20.65748
968.00	21.03924
969.00	21.46037
970.00	21.67700
971.00	21.97243
972.00	22.68908
973.00	23.20105
974.00	24.04938
975.00	25.44472
976.00	26.68081
977.00	27.99156
978.00	28.84275
979.00	29.01665
980.00	29.31213
981.00	29.10010
982.00	28.80723
983.00	26.98913
984.00	24.22337
985.00	22.48847
986.00	19.26585
987.00	14.48139
988.00	9.22153
989.00	5.35358
990.00	2.55262
991.00	0.00000
992.00	0.00000
993.00	0.00000
994.00	3.12734
995.00	7.49686
996.00	11.52776
997.00	15.34546
998.00	17.93724
999.00	19.46630
1000.00	19.89160
1001.00	20.27572
1002.00	20.27460
1003.00	20.02219
1004.00	18.58384
1005.00	16.21087
1006.00	13.45357
1007.00	10.31485
1008.00	6.79431
1009.00	3.10399
1010.00	0.00000
1011.00	0.00000
1012.00	0.00000
1013.00	0.00000
1014.00	0.00000
1015.00	0.00000
1016.00	0.00000
1017.00	0.00000
1018.00	0.00000
1019.00	0.00000
1020.00	0.00000
1021.00	0.00000
1022.00	0.00000
1023.00	0.00000
1024.00	0.00000
1025.00	0.00000
1026.00	0.00000
1027.00	0.00000
1028.00	0.00000
1029.00	0.00000
1030.00	0.00000
1031.00	0.00000
1032.00	3.98151
1033.00	7.24627
1034.00	10.17534
1035.00	12.29876
1036.00	13.14952
1037.00	13.27531
1038.00	12.47307
1039.00	11.45501
1040.00	10.26743
1041.00	8.99547
1042.00	8.94940
1043.00	8.40173
1044.00	7.34043
1045.00	6.70270
1046.00	8.43702
1047.00	10.60031
1048.00	12.04522
1049.00	14.03632
1050.00	16.53717
1051.00	18.70415
1052.00	19.85078
1053.00	20.14846
1054.00	19.64220
1055.00	18.83424
1056.00	18.40998
1057.00	15.82901
1058.00	14.84474
1059.00	15.64942
1060.00	17.17786
1061.00	18.91520
1062.00	20.19026
1063.00	20.74168
1064.00	20.53022
1065.00	20.53089
1066.00	20.35986
1067.00	20.19088
1068.00	20.14909
1069.00	20.19024
1070.00	20.27572
1071.00	20.27572
1072.00	20.23500
1073.00	20.31560
1074.00	20.27572
1075.00	20.52964
1076.00	20.61506
1077.00	20.61441
1078.00	20.57213
1079.00	20.48679
1080.00	20.57150
1081.00	21.84359
1082.00	23.32816
1083.00	24.81331
1084.00	26.21316
1085.00	27.23170
1086.00	27.36045
1087.00	27.27381
1088.00	26.89414
1089.00	24.09802
1090.00	20.27893
1091.00	17.01373
1092.00	14.38191
1093.00	13.36294
1094.00	12.81095
1095.00	13.02155
1096.00	13.02190
1097.00	12.38713
1098.00	11.70840
1099.00	9.97181
1100.00	6.15570
1101.00	2.75974
1102.00	0.00000
1103.00	0.00000
1104.00	0.00000
1105.00	0.00000
1106.00	0.00000
1107.00	0.00000
1108.00	0.00000
1109.00	0.00000
1110.00	0.00000
1111.00	0.00000
1112.00	0.00000
1113.00	0.00000
1114.00	0.00000
1115.00	0.00000
1116.00	0.00000
1117.00	0.00000
1118.00	0.00000
1119.00	0.00000
1120.00	0.00000
1121.00	0.00000
1122.00	0.00000
1123.00	0.00000
1124.00	0.00000
1125.00	0.00000
1126.00	0.00000
1127.00	0.00000
1128.00	0.00000
1129.00	3.09404
1130.00	5.17238
1131.00	7.16553
1132.00	9.53780
1133.00	11.78725
1134.00	13.02049
1135.00	13.06469
1136.00	13.61490
1137.00	14.33645
1138.00	14.97271
1139.00	15.22800
1140.00	14.42599
1141.00	10.52746
1142.00	6.36964
1143.00	3.48385
1144.00	0.00000
1145.00	0.00000
1146.00	0.00000
1147.00	0.00000
1148.00	0.00000
1149.00	0.00000
1150.00	0.00000
1151.00	0.00000
1152.00	0.00000
1153.00	0.00000
1154.00	0.00000
1155.00	0.00000
1156.00	0.00000
1157.00	0.00000
1158.00	0.00000
1159.00	0.00000
1160.00	0.00000
1161.00	0.00000
1162.00	0.00000
1163.00	0.00000
1164.00	0.00000
1165.00	0.00000
1166.00	0.00000
1167.00	0.00000
1168.00	0.00000
1169.00	0.00000
1170.00	0.00000
1171.00	0.00000
1172.00	0.00000
1173.00	0.00000
1174.00	0.00000
1175.00	0.00000
1176.00	0.00000
1177.00	0.00000
1178.00	0.00000
1179.00	0.00000
1180.00	0.00000
1181.00	0.00000
1182.00	0.00000
1183.00	0.00000
1184.00	0.00000
1185.00	0.00000
1186.00	0.00000
1187.00	0.00000
1188.00	0.00000
1189.00	0.00000
1190.00	0.00000
1191.00	0.00000
1192.00	0.00000
1193.00	0.00000
1194.00	0.00000
1195.00	0.00000
1196.00	0.00000
1197.00	0.00000
1198.00	0.00000
1199.00	0.00000
1200.00	0.00000
1201.00	0.00000
1202.00	0.00000
1203.00	0.00000
1204.00	0.00000
1205.00	0.00000
1206.00	0.00000
1207.00	0.00000
1208.00	0.00000
1209.00	0.00000
1210.00	0.00000
1211.00	0.00000
1212.00	0.00000
1213.00	0.00000
1214.00	0.00000
1215.00	3.26894
1216.00	7.76625
1217.00	12.17682
1218.00	13.91304
1219.00	14.59306
1220.00	15.52531
1221.00	16.20444
1222.00	17.64624
1223.00	18.11343
1224.00	18.36731
1225.00	18.45175
1226.00	18.45175
1227.00	19.04595
1228.00	19.30309
1229.00	20.31940
1230.00	20.82627
1231.00	20.69989
1232.00	20.74231
1233.00	21.12482
1234.00	21.97307
1235.00	22.77877
1236.00	23.41580
1237.00	24.13661
1238.00	24.51750
1239.00	24.77303
1240.00	25.32344
1241.00	25.53505
1242.00	23.87850
1243.00	21.03626
1244.00	18.15187
1245.00	15.13879
1246.00	11.66102
1247.00	7.71577
1248.00	4.06891
1249.00	0.00000
1250.00	0.00000
1251.00	0.00000
1252.00	0.00000
1253.00	0.00000
1254.00	0.00000
1255.00	0.00000
1256.00	0.00000
1257.00	0.00000
1258.00	0.00000
1259.00	0.00000
1260.00	0.00000
1261.00	0.00000
1262.00	0.00000
1263.00	0.00000
1264.00	0.00000
1265.00	0.00000
1266.00	0.00000
1267.00	0.00000
1268.00	0.00000
1269.00	0.00000
1270.00	0.00000
1271.00	0.00000
1272.00	0.00000
1273.00	0.00000
1274.00	0.00000
1275.00	0.00000
1276.00	0.00000
1277.00	0.00000
1278.00	0.00000
1279.00	0.00000
1280.00	0.00000
1281.00	3.27442
1282.00	6.23729
1283.00	7.25385
1284.00	7.50747
1285.00	5.97837
1286.00	4.79121
1287.00	3.43402
1288.00	2.67173
1289.00	0.00000
1290.00	0.00000
1291.00	0.00000
1292.00	0.00000
1293.00	0.00000
1294.00	0.00000
1295.00	0.00000
1296.00	0.00000
1297.00	0.00000
1298.00	0.00000
1299.00	0.00000
1300.00	2.04229
1301.00	5.13841
1302.00	8.19328
1303.00	11.80012
1304.00	17.14551
1305.00	20.57726
1306.00	21.63397
1307.00	21.84438
1308.00	21.67463
1309.00	21.54740
1310.00	20.73820
1311.00	19.25508
1312.00	17.89768
1313.00	16.49769
1314.00	15.22419
1315.00	12.42319
1316.00	9.11230
1317.00	4.95557
1318.00	0.00000
1319.00	0.00000
1320.00	0.00000
1321.00	0.00000
1322.00	0.00000
1323.00	0.00000
1324.00	0.00000
1325.00	0.00000
1326.00	0.00000
1327.00	0.00000
1328.00	0.00000
1329.00	0.00000
1330.00	0.00000
1331.00	0.00000
1332.00	0.00000
1333.00	0.00000
1334.00	0.00000
1335.00	0.00000
1336.00	0.00000
1337.00	0.00000
1338.00	0.00000
1339.00	0.00000
1340.00	0.00000
1341.00	0.00000
1342.00	0.00000
1343.00	0.00000
1344.00	0.00000
1345.00	0.00000
1346.00	0.00000
1347.00	0.00000
1348.00	0.00000
1349.00	0.00000
1350.00	0.00000
1351.00	0.00000
1352.00	0.00000
1353.00	0.00000
1354.00	0.00000
1355.00	0.00000
1356.00	0.00000
1357.00	0.00000
1358.00	0.00000
1359.00	0.00000
1360.00	0.00000
1361.00	0.00000
1362.00	0.00000
1363.00	0.00000
1364.00	0.00000
1365.00	0.00000
1366.00	0.00000
1367.00	0.00000
1368.00	2.97493
1369.00	7.17441
1370.00	11.07643
1371.00	14.64025
1372.00	16.97076
1373.00	18.71148
1374.00	21.50963
1375.00	24.60870
1376.00	27.66138
1377.00	29.56607
1378.00	29.47865
1379.00	28.67088
1380.00	25.61389
1381.00	22.13413
1382.00	18.44312
1383.00	15.09380
1384.00	11.91016
1385.00	8.47625
1386.00	5.29584
1387.00	4.15585
1388.00	3.26162
1389.00	2.45674
1390.00	0.00000
1391.00	0.00000
1392.00	0.00000
1393.00	0.00000
1394.00	0.00000
1395.00	0.00000
1396.00	0.00000
1397.00	0.00000
1398.00	0.00000
1399.00	0.00000
1400.00	0.00000
1401.00	1.87709
1402.00	5.09716
1403.00	6.88018
1404.00	9.03895
1405.00	10.18756
1406.00	12.69486
1407.00	16.17393
1408.00	18.45325
1409.00	19.72870
1410.00	20.91345
1411.00	22.95534
1412.00	24.90951
1413.00	26.89137
1414.00	27.70153
1415.00	28.12148
1416.00	28.50477
1417.00	28.96138
1418.00	29.22319
1419.00	29.31214
1420.00	29.48038
1421.00	29.69109
1422.00	30.03331
1423.00	30.37420
1424.00	30.79680
1425.00	30.88017
1426.00	31.26352
1427.00	31.34532
1428.00	31.38918
1429.00	31.38778
1430.00	31.43304
1431.00	31.55739
1432.00	31.55885
1433.00	31.46954
1434.00	30.74671
1435.00	29.26370
1436.00	27.77274
1437.00	23.69426
1438.00	18.34481
1439.00	12.74207
1440.00	6.80515
1441.00	2.45030
1442.00	0.00000
1443.00	0.00000
1444.00	0.00000
1445.00	0.00000
1446.00	0.00000
1447.00	0.00000
1448.00	0.00000
1449.00	0.00000
1450.00	0.00000
1451.00	0.00000
1452.00	0.00000
1453.00	0.00000
1454.00	0.00000
1455.00	0.00000
1456.00	0.00000
1457.00	0.00000
1458.00	0.00000
1459.00	0.00000
1460.00	0.00000
1461.00	0.00000
1462.00	0.00000
1463.00	0.00000
1464.00	0.00000
1465.00	0.00000
1466.00	0.00000
1467.00	0.00000
1468.00	0.00000
1469.00	0.00000
1470.00	0.00000
1471.00	0.00000
1472.00	0.00000
1473.00	0.00000
1474.00	0.00000
1475.00	0.00000
1476.00	0.00000
1477.00	0.00000
1478.00	0.00000
1479.00	0.00000
1480.00	0.00000
1481.00	0.00000
1482.00	0.00000
1483.00	0.00000
1484.00	0.00000
1485.00	0.00000
1486.00	0.00000
1487.00	0.00000
1488.00	0.00000
1489.00	0.00000
1490.00	0.00000
1491.00	0.00000
1492.00	0.00000
1493.00	0.00000
1494.00	0.00000
1495.00	0.00000
